ENAN,69.295193,16.139379,ENAN
ENAT,69.976097,23.371700,ENAT
ENBL,61.391102,5.756940,ENBL
ENBN,65.461098,12.217500,ENBN
ENBO,67.269203,14.365300,ENBO
ENBR,60.293400,5.218140,ENBR
ENBS,70.600250,29.692612,ENBS
ENBV,70.871517,29.034097,ENBV
ENCN,58.204201,8.085370,ENCN
ENDU,69.055801,18.540400,ENDU
ENE,-8.849114,121.661010,WATE
ENEV,68.491302,16.678101,ENEV
ENF,68.362602,23.424299,EFET
ENFL,61.583599,5.024720,ENFL
ENGM,60.193901,11.100400,ENGM
ENH,30.320299,109.485001,ZHES
ENHD,59.345299,5.208360,ENHD
ENHF,70.679703,23.668600,ENHF
ENHK,70.486702,22.139700,ENHK
ENHV,71.009697,25.983601,ENHV
ENI,11.202399,119.416087,RPEN
ENKB,63.111801,7.824520,ENKB
ENKR,69.725800,29.891300,ENKR
ENLK,68.152496,13.609400,ENLK
ENMH,71.029701,27.826700,ENMH
ENML,62.744701,7.262500,ENML
ENMS,65.783997,13.214900,ENMS
ENNA,70.068802,24.973499,ENNA
ENNM,64.472198,11.578600,ENNM
ENO,-27.227537,-55.837584,SGEN
ENOL,63.698898,9.604000,ENOL
ENOV,62.180000,6.074100,ENOV
ENRA,66.363899,14.301400,ENRA
ENRM,64.838303,11.146100,ENRM
ENRO,62.578400,11.342300,ENRO
ENRS,67.526482,12.101575,ENRS
ENSB,78.246101,15.465600,ENSB
ENSD,61.830002,6.105830,ENSD
ENSG,61.156101,7.137780,ENSG
ENSH,68.243301,14.669200,ENSH
ENSK,68.578827,15.033417,ENSK
ENSO,59.791901,5.340850,ENSO
ENSR,69.786797,20.959400,ENSR
ENSS,70.355400,31.044901,ENSS
ENST,65.956802,12.468900,ENST
ENT,11.340700,162.328003,PKMA
ENTC,69.683296,18.918900,ENTC
ENTO,59.186699,10.258600,ENTO
ENU,6.473718,7.560463,DNEN
ENVA,63.457802,10.924000,ENVA
ENVD,70.065300,29.844700,ENVD
ENVR,67.654555,12.727257,ENVR
ENY,36.479413,109.464083,ZLYA
ENZV,58.876701,5.637780,ENZV
EOH,6.219686,-75.590597,SKMD
EOI,59.190601,-2.772220,EGED
EPBY,53.096802,17.977699,EPBY
EPGD,54.377602,18.466200,EPGD
EPKK,50.077702,19.784800,EPKK
EPKT,50.476015,19.080705,EPKT
EPLB,51.240157,22.713461,EPLB
EPLL,51.721901,19.398100,EPLL
EPMO,52.451099,20.651800,EPMO
EPPO,52.421598,16.823359,EPPO
EPR,-33.684399,121.822998,YESP
EPRA,51.389370,21.214742,EPRA
EPRZ,50.109791,22.024155,EPRZ
EPSC,53.584702,14.902200,EPSC
EPSY,53.481899,20.937700,EPSY
EPU,58.418999,24.472799,EEPU
EPWA,52.165699,20.967100,EPWA
EPWR,51.103719,16.882096,EPWR
EPZG,52.138500,15.798600,EPZG
EQS,-42.908001,-71.139503,SAVE
ERC,39.710201,39.527000,LTCD
ERF,50.978281,10.960713,EDDE
ERH,31.947500,-4.398330,GMFK
ERI,42.083127,-80.173867,KERI
ERL,43.424079,112.091081,ZBER
ERS,-22.604920,17.079002,FYWE
ERZ,39.956501,41.170200,LTCE
ESB,40.128101,32.995098,LTAC
ESC,45.723199,-87.088623,KESC
ESD,48.708199,-122.910004,KORS
ESDF,56.266701,15.265000,ESDF
ESGG,57.662800,12.279800,ESGG
ESGJ,57.757599,14.068700,ESGJ
ESGT,58.318100,12.345000,ESGT
ESKM,60.957901,14.511400,ESKM
ESKN,58.789656,16.911479,ESKN
ESKS,61.165080,12.833520,ESKS
ESL,46.373901,44.330898,URWI
ESM,0.978519,-79.626602,SETN
ESMQ,56.685501,16.287600,ESMQ
ESMS,55.535564,13.376327,ESMS
ESMT,56.691101,12.820200,ESMT
ESMX,56.929100,14.728000,ESMX
ESND,62.047798,14.422900,ESND
ESNG,67.132401,20.814600,ESNG
ESNK,63.048599,17.768900,ESNK
ESNL,64.548302,18.716200,ESNL
ESNN,62.528099,17.443899,ESNN
ESNO,63.408298,18.990000,ESNO
ESNQ,67.821999,20.336800,ESNQ
ESNS,64.624802,21.076900,ESNS
ESNU,63.791801,20.282801,ESNU
ESNV,64.579102,16.833599,ESNV
ESNX,65.590302,19.281900,ESNX
ESNZ,63.193546,14.504168,ESNZ
ESOE,59.223701,15.038000,ESOE
ESOH,60.020100,13.578900,ESOH
ESOK,59.444698,13.337400,ESOK
ESOW,59.589401,16.633600,ESOW
ESPA,65.543800,22.122000,ESPA
ESR,-26.311100,-69.765198,SCES
ESSA,59.648490,17.928829,ESSA
ESSB,59.354401,17.941700,ESSB
ESSD,60.422001,15.515200,ESSD
ESSL,58.404909,15.684499,ESSL
ESSP,58.586300,16.250601,ESSP
ESST,60.157600,12.991300,ESST
ESSV,57.662800,18.346201,ESSV
ESTA,56.296101,12.847100,ESTA
ESU,31.397499,-9.681670,GMMI
ESUP,67.244569,23.074894,ESUP
ESUT,65.806099,15.082800,ESUT
ETM,29.727009,35.014116,LLER
ETMN,53.767689,8.659201,ETMN
ETNL,53.918201,12.278300,ETNL
ETR,-3.441986,-79.996957,SERO
ETZ,48.982101,6.251320,LFJL
EUA,-21.378300,-174.957993,NFTE
EUG,44.124599,-123.211998,KEUG
EUN,27.142467,-13.224947,GMML
EUX,17.496500,-62.979401,TNCE
EVE,68.491302,16.678101,ENEV
EVG,62.047798,14.422900,ESND
EVN,40.148941,44.397887,UDYZ
EVRA,56.920752,23.970711,EVRA
EVV,38.036999,-87.532402,KEVV
EWB,41.676102,-70.956902,KEWB
EWN,35.073002,-77.042900,KEWN
EWR,40.689400,-74.170545,KEWR
EXT,50.734261,-3.413984,EGTE
EYK,63.686901,66.698601,USHQ
EYKA,54.963965,24.085820,EYKA
EYP,5.319110,-72.384000,SKYP
EYPA,55.973202,21.093901,EYPA
EYVI,54.634102,25.285801,EYVI
EYW,24.556119,-81.759579,KEYW
EZE,-34.822200,-58.535800,SAEZ
EZS,38.597974,39.283480,LTCA
FABL,-29.092699,26.302401,FABL
FACT,-33.974030,18.604333,FACT
FAE,62.063256,-7.275782,EKVG
FAEL,-33.035599,27.825899,FAEL
FAGG,-34.005600,22.378902,FAGG
FAHS,-24.361864,31.052921,FAHS
FAI,64.815102,-147.856003,PAFA
FAKM,-28.805401,24.764872,FAKM
FAKN,-25.383327,31.105325,FAKN
FALA,-25.938964,27.926642,FALA
FALE,-29.614444,31.119722,FALE
FAMG,-30.857401,30.343000,FAMG
FAMM,-25.798401,25.548000,FAMM
FAMU,-27.626101,32.044300,FAMU
FAO,37.015909,-7.970939,LPFR
FAOR,-26.140081,28.246801,FAOR
FAPE,-33.989715,25.617353,FAPE
FAPH,-23.937201,31.155399,FAPH
FAPI,-23.926100,29.484400,FAPI
FAPM,-29.649000,30.398701,FAPM
FAPP,-23.845269,29.458615,FAPP
FAR,46.920700,-96.815804,KFAR
FARB,-28.740999,32.092098,FARB
FASS,-27.648600,22.999300,FASS
FASZ,-24.960850,31.588587,FASZ
FAT,36.775767,-119.718018,KFAT
FAUP,-28.400246,21.263592,FAUP
FAUT,-31.546363,28.673355,FAUT
FAV,-16.054100,-145.656998,NTGF
FAY,34.991199,-78.880302,KFAY
FBD,37.122148,70.520100,OAFZ
FBE,-26.059380,-53.063827,SSFB
FBKE,-17.831653,25.166195,FBKE
FBM,-11.591494,27.530753,FZQA
FBMN,-19.970491,23.431409,FBMN
FBPM,-21.159183,27.468826,FBPM
FBSK,-24.555201,25.918200,FBSK
FBSW,-18.373899,21.832600,FBSW
FCA,48.310501,-114.255997,KGPI
FCBB,-4.251700,15.253000,FCBB
FCN,53.767689,8.659201,ETMN
FCO,41.804532,12.251998,LIRF
FCPP,-4.816030,11.886600,FCPP
FDE,61.391102,5.756940,ENBL
FDF,14.591000,-61.003201,TFFF
FDH,47.671299,9.511490,EDNY
FDSK,-26.358611,31.716944,FDSK
FDU,-3.311320,17.381701,FZBO
FEFF,4.398480,18.518801,FEFF
FEG,40.358799,71.745003,UZFF
FEN,-3.854534,-32.423017,SBFN
FEZ,33.927299,-4.977960,GMFF
FGAN,-1.408615,5.624163,FGAN
FGBT,1.905470,9.805680,FGBT
FGCO,0.910937,9.330270,FGCO
FGMY,1.676437,11.024904,FGMY
FGSL,3.755270,8.708720,FGSL
FGU,-15.820044,-140.888071,NTGB
FHAW,-7.970179,-14.392744,FHAW
FHSH,-15.958898,-5.646066,FHSH
FHZ,-15.992259,-140.164246,NTKH
FIE,59.534721,-1.628509,EGEF
FIH,-4.385750,15.444600,FZAA
FIMP,-20.430201,57.683601,FIMP
FIMR,-19.756696,63.359326,FIMR
FIZ,-18.183596,125.559783,YFTZ
FJR,25.108411,56.328061,OMFJ
FKB,48.779400,8.080500,EDSB
FKI,0.481639,25.337999,FZIC
FKKD,4.006080,9.719480,FKKD
FKKL,10.451400,14.257400,FKKL
FKKN,7.357010,13.559200,FKKN
FKKR,9.334785,13.372129,FKKR
FKQ,-2.920508,132.267011,WASF
FKS,37.227402,140.431000,RJSF
FKYS,3.722560,11.553300,FKYS
FLA,1.589190,-75.564400,SKFL
FLG,35.139757,-111.669826,KFLG
FLHN,-17.821524,25.819642,FLHN
FLKK,-15.330833,28.452722,FLKK
FLKS,-10.210169,31.123045,FLKS
FLL,26.072599,-80.152702,KFLL
FLMF,-13.258900,31.936600,FLMF
FLN,-27.670279,-48.552502,SBFL
FLO,34.185398,-79.723900,KFLO
FLR,43.808558,11.202822,LIRQ
FLS,-40.091702,147.992996,YFLI
FLSK,-12.965130,28.515624,FLSK
FLSW,-12.173700,26.365101,FLSW
FLW,39.455299,-31.131399,LPFL
FLZ,1.557127,98.887145,WIMS
FMA,-26.212700,-58.228100,SARF
FMCH,-11.533700,43.271900,FMCH
FMCV,-12.131047,44.430044,FMCV
FMCZ,-12.809319,45.281815,FMCZ
FMEE,-20.890087,55.518894,FMEE
FMEP,-21.319362,55.422506,FMEP
FMI,-5.875560,29.250000,FZRF
FMM,47.988092,10.238248,EDJA
FMMI,-18.796900,47.478802,FMMI
FMMS,-17.093901,49.815800,FMMS
FMMT,-18.113537,49.392262,FMMT
FMMU,-17.476101,43.972801,FMMU
FMMV,-20.284700,44.317600,FMMV
FMNA,-12.349400,49.291698,FMNA
FMNM,-15.666842,46.351233,FMNM
FMNN,-13.312100,48.314800,FMNN
FMNO,-16.101690,45.358837,FMNO
FMNQ,-16.744530,44.482484,FMNQ
FMNR,-15.437742,49.689081,FMNR
FMNS,-14.278600,50.174702,FMNS
FMNT,-16.751064,47.619016,FMNT
FMO,52.133816,7.688482,EDDG
FMSD,-25.038099,46.956100,FMSD
FMSM,-21.201799,48.358299,FMSM
FMST,-23.383400,43.728500,FMST
FMT,0.192647,73.196755,VRQF
FNA,8.616440,-13.195500,GFLL
FNBC,-6.269900,14.247000,FNBC
FNBJ,-9.050734,13.499078,FNBJ
FNC,32.697812,-16.774613,LPMA
FNCA,-5.598390,12.188145,FNCA
FNCT,-12.479200,13.486900,FNCT
FND,6.162443,73.287520,VRCF
FNDU,-7.400890,20.818501,FNDU
FNGI,-17.043501,15.683800,FNGI
FNHU,-12.808900,15.760500,FNHU
FNI,43.757401,4.416350,LFTW
FNJ,39.224098,125.669998,ZKPY
FNLU,-8.858370,13.231200,FNLU
FNMA,-9.525090,16.312401,FNMA
FNME,-14.657600,17.719801,FNME
FNMO,-15.261200,12.146800,FNMO
FNNG,-7.754510,15.287700,FNNG
FNR,58.254398,-134.897995,PANR
FNSO,-6.141090,12.371800,FNSO
FNT,42.969294,-83.743355,KFNT
FNUB,-14.924839,13.576653,FNUB
FOA,60.121916,-2.053439,EG3G
FOC,25.929254,119.672524,ZSFZ
FOD,42.552624,-94.191237,KFOD
FOG,41.433596,15.534566,LIBF
FOGO,1.543110,11.581400,FOGO
FOGX,-2.785278,10.047222,FOGX
FON,10.469311,-84.579073,MRAN
FOOG,-0.711739,8.754380,FOOG
FOOK,0.579211,12.890900,FOOK
FOOL,0.458951,9.412140,FOOL
FOON,-1.656160,13.438000,FOON
FOR,-3.775833,-38.532222,SBFZ
FPO,26.557996,-78.695583,MYGF
FPPR,1.661155,7.411081,FPPR
FPST,0.378175,6.712150,FPST
FQBR,-19.796400,34.907600,FQBR
FQCH,-19.151300,33.429001,FQCH
FQIN,-23.876400,35.408501,FQIN
FQLC,-13.274000,35.266300,FQLC
FQMA,-25.920799,32.572601,FQMA
FQNC,-14.488200,40.712200,FQNC
FQNP,-15.105600,39.281799,FQNP
FQPB,-12.993302,40.524867,FQPB
FQQL,-17.855499,36.869099,FQQL
FQTT,-16.104799,33.640202,FQTT
FQVL,-22.018400,35.313301,FQVL
FQXA,-24.892909,33.753024,FQXA
FRA,50.026706,8.558350,EDDF
FRD,48.523654,-123.024645,KFHR
FRE,-8.107500,159.576996,AGGF
FRL,44.194801,12.070100,LIPK
FRO,61.583599,5.024720,ENFL
FRS,16.913707,-89.866143,MGMM
FRW,-21.159183,27.468826,FBPM
FSAL,-7.004780,52.726200,FSAL
FSC,41.501850,9.097092,LFKF
FSD,43.585463,-96.741152,KFSD
FSH,2.269614,97.967863,WIMI
FSIA,-4.674340,55.521801,FSIA
FSM,35.336601,-94.367401,KFSM
FSP,46.762651,-56.174990,LFVP
FSPP,-4.319256,55.691561,FSPP
FSZ,34.795022,138.190976,RJNS
FTA,-19.516399,170.231995,NVVF
FTE,-50.280267,-72.053401,SAWC
FTI,-14.216131,-169.423771,NSFQ
FTTJ,12.133700,15.034000,FTTJ
FTU,-25.038099,46.956100,FMSD
FTW,32.819919,-97.360818,KFTW
FUE,28.452700,-13.863800,GCFV
FUG,32.882157,115.734364,ZSFY
FUJ,32.666302,128.832993,RJFE
FUK,33.585899,130.451004,RJFF
FUN,-8.523885,179.196976,NGFU
FUO,23.082500,113.070833,ZGFS
FUT,-14.311565,-178.066492,NLWF
FVFA,-18.097437,25.836867,FVFA
FVJN,-20.016284,28.622897,FVJN
FVKB,-16.519800,28.885000,FVKB
FVRG,-17.931801,31.092800,FVRG
FWA,40.978896,-85.194465,KFWA
FWCL,-15.677189,34.972319,FWCL
FWKI,-13.789400,33.780998,FWKI
FXMM,-29.456277,27.554456,FXMM
FYHI,-19.028500,16.458500,FYHI
FYJ,48.197219,134.362980,ZYFY
FYKM,-17.634258,24.176688,FYKM
FYLZ,-26.687401,15.242900,FYLZ
FYN,46.804169,89.512006,ZWFY
FYNG,-19.328533,15.915003,FYNG
FYOA,-17.878201,15.952600,FYOA
FYOG,-28.585318,16.446380,FYOG
FYRU,-17.956499,19.719400,FYRU
FYTF,-20.544240,14.358790,FYTF
FYU,66.571651,-145.249987,PFYU
FYWB,-22.979332,14.647102,FYWB
FYWE,-22.604920,17.079002,FYWE
FYWH,-22.479900,17.470900,FYWH
FZAA,-4.385750,15.444600,FZAA
FZBA,-1.947220,18.285801,FZBA
FZBO,-3.311320,17.381701,FZBO
FZCA,-5.035770,18.785601,FZCA
FZEA,0.022600,18.288700,FZEA
FZFD,4.252745,20.975271,FZFD
FZFK,3.235370,19.771299,FZFK
FZGN,-0.286652,20.883551,FZGN
FZIC,0.481639,25.337999,FZIC
FZJH,2.827610,27.588301,FZJH
FZKA,1.565743,30.220685,FZKA
FZNA,-1.666758,29.238037,FZNA
FZOA,-2.919180,25.915400,FZOA
FZQA,-11.591494,27.530753,FZQA
FZQM,-10.765900,25.505699,FZQM
FZRF,-5.875560,29.250000,FZRF
FZSB,-8.728878,24.991407,FZSB
FZUA,-5.900050,22.469200,FZUA
FZVJ,-4.039285,24.365616,FZVJ
FZVS,-4.329919,20.590124,FZVS
FZWA,-6.121240,23.569000,FZWA
GABS,12.533500,-7.949940,GABS
GAGO,16.248466,-0.005389,GAGO
GAJ,38.411900,140.371002,RJSC
GAKD,14.482521,-11.399335,GAKD
GAL,64.736198,-156.936997,PAGA
GAM,63.767694,-171.733303,PAGM
GAMB,14.512800,-4.079560,GAMB
GAN,-0.692975,73.152627,VRMG
GAQ,16.248466,-0.005389,GAGO
GATB,16.730499,-3.007580,GATB
GAU,26.106654,91.585226,VEGT
GAX,-2.785278,10.047222,FOGX
GAY,24.744301,84.951202,VEGY
GBB,40.808617,47.725389,UBBQ
GBE,-24.555201,25.918200,FBSK
GBI,17.308154,76.965246,VOGB
GBJ,15.868925,-61.270087,TFFM
GBYD,13.338000,-16.652201,GBYD
GBZ,-36.241402,175.472000,NZGB
GCC,44.348900,-105.539001,KGCC
GCFV,28.452700,-13.863800,GCFV
GCGM,28.029600,-17.214600,GCGM
GCH,30.333869,50.833796,OIAH
GCHI,27.814800,-17.887100,GCHI
GCI,49.435001,-2.601970,EGJB
GCK,37.927502,-100.723999,KGCK
GCLA,28.626499,-17.755600,GCLA
GCLP,27.931900,-15.386600,GCLP
GCM,19.292801,-81.357697,MWCR
GCN,35.952400,-112.147003,KGCN
GCRR,28.945499,-13.605200,GCRR
GCTS,28.044500,-16.572500,GCTS
GCXO,28.482752,-16.341707,GCXO
GDB,21.526817,80.290347,VAGD
GDE,5.935130,43.578602,HAGO
GDL,20.523342,-103.310108,MMGL
GDN,54.377602,18.466200,EPGD
GDQ,12.519900,37.433998,HAGN
GDT,21.444500,-71.142303,MBGT
GDV,47.137658,-104.806910,KGDV
GDX,59.910999,150.720001,UHMM
GDZ,44.582093,38.012481,URKG
GEA,-22.257706,166.472822,NWWM
GECE,35.892657,-5.306321,GECE
GEG,47.619900,-117.533997,KGEG
GEL,-28.282503,-54.169623,SBNM
GEM,1.676437,11.024904,FGMY
GEML,35.279800,-2.956260,GEML
GEO,6.498550,-58.254101,SYCJ
GER,21.834700,-82.783798,MUNG
GES,6.057208,125.096243,RPMR
GET,-28.796101,114.707001,YGEL
GEV,67.132401,20.814600,ESNG
GFF,-34.250801,146.067001,YGTH
GFK,47.949299,-97.176102,KGFK
GFLL,8.616440,-13.195500,GFLL
GGF,-1.479524,-52.578214,SNYA
GGG,32.383999,-94.711502,KGGG
GGJ,-24.081100,-54.191700,SSGY
GGOV,11.894262,-15.653596,GGOV
GGR,8.458474,48.568136,HCGR
GGS,-48.783100,-70.150002,SAWR
GGT,23.562599,-75.877998,MYEF
GGW,48.212502,-106.614998,KGGW
GHA,32.384102,3.794110,DAUG
GHB,25.284700,-76.331001,MYEM
GHV,45.705580,25.522871,LRBV
GIB,36.151679,-5.349780,LXGB
GIC,-9.232780,142.218002,YBOI
GID,-3.417209,29.911308,HBBE
GIG,-22.809999,-43.250557,SBGL
GIL,35.918800,74.333603,OPGT
GIS,-38.663300,177.977997,NZGS
GIZ,16.901100,42.585800,OEGN
GJA,16.445400,-85.906601,MHNJ
GJL,36.794125,5.873652,DAAV
GJT,39.126663,-108.529387,KGJT
GKA,-6.081690,145.391998,AYGA
GKK,0.732400,73.433600,VRMO
GKN,62.155859,-145.454662,PAGK
GLA,55.871899,-4.433060,EGPF
GLF,8.654010,-83.182198,MRGF
GLH,33.482899,-90.985603,KGLH
GLK,6.780830,47.454700,HCMR
GLMR,6.289060,-10.758700,GLMR
GLRB,6.233790,-10.362300,GLRB
GLT,-23.869763,151.225439,YGLA
GLV,64.550499,-163.007004,PAGL
GMA,3.235370,19.771299,FZFK
GMAD,30.322478,-9.412003,GMAD
GMAT,28.447563,-11.161749,GMAT
GMAZ,30.265788,-5.860808,GMAZ
GMB,8.128760,34.563099,HAGM
GME,52.527000,31.016701,UMGG
GMFB,32.514306,-1.983056,GMFB
GMFF,33.927299,-4.977960,GMFF
GMFK,31.947500,-4.398330,GMFK
GMFO,34.789558,-1.926041,GMFO
GMI,-6.271110,150.330994,AYGT
GMMA,26.731987,-11.683655,GMMA
GMMD,32.401895,-6.315905,GMMD
GMME,34.051498,-6.751520,GMME
GMMH,23.718300,-15.932000,GMMH
GMMI,31.397499,-9.681670,GMMI
GMML,27.142467,-13.224947,GMML
GMMN,33.367500,-7.589970,GMMN
GMMW,34.988800,-3.028210,GMMW
GMMX,31.604807,-8.035788,GMMX
GMMZ,30.939100,-6.909430,GMMZ
GMO,10.298889,10.900000,DNGO
GMP,37.558300,126.791000,RKSS
GMQ,34.418066,100.301144,ZLGL
GMR,-23.079901,-134.889999,NTGJ
GMTA,35.177101,-3.839520,GMTA
GMTN,35.594299,-5.320020,GMTN
GMTT,35.731741,-5.921459,GMTT
GMZ,28.029600,-17.214600,GCGM
GNB,45.362900,5.329370,LFLS
GND,12.003996,-61.785302,TGPY
GNJ,40.738692,46.320383,UBBG
GNS,1.166275,97.705196,WIMB
GNV,29.690100,-82.271797,KGNV
GNY,37.445663,38.895592,LTCS
GOA,44.412039,8.840732,LIMJ
GOBD,14.670878,-17.072829,GOBD
GOGG,12.555590,-16.283298,GOGG
GOGS,12.395330,-16.748000,GOGS
GOH,64.191066,-51.679140,BGGH
GOI,15.380062,73.833328,VOGO
GOJ,56.227351,43.785152,UWGG
GOM,-1.666758,29.238037,FZNA
GOP,26.739700,83.449699,VEGK
GOQ,36.400600,94.786102,ZLGM
GOT,57.662800,12.279800,ESGG
GOU,9.334785,13.372129,FKKR
GOV,-12.269400,136.817993,YPGV
GOX,15.744257,73.860625,VOGA
GOY,64.333511,100.432892,UNIT
GPA,38.151100,21.425600,LGRX
GPI,2.570130,-77.897969,SKGP
GPS,-0.453758,-90.265900,SEGS
GPT,30.405582,-89.069836,KGPT
GQNO,18.310000,-15.969722,GQNO
GQPP,20.932404,-17.030199,GQPP
GQPZ,22.757345,-12.482228,GQPZ
GRB,44.483459,-88.130805,KGRB
GRI,40.967499,-98.309601,KGRI
GRJ,-34.005600,22.378902,FAGG
GRK,31.067200,-97.828903,KGRK
GRO,41.904639,2.761774,LEGE
GRQ,53.119107,6.577652,EHGG
GRR,42.880798,-85.522797,KGRR
GRU,-23.431274,-46.469954,SBGR
GRV,43.388106,45.699772,URMG
GRW,39.092201,-28.029800,LPGR
GRX,37.188702,-3.777360,LEGR
GRY,66.545800,-18.017300,BIGR
GRZ,46.991100,15.439600,LOWG
GSM,26.754639,55.902353,OIKQ
GSO,36.099370,-79.937262,KGSO
GSP,34.895699,-82.218903,KGSP
GST,58.425301,-135.707001,PAGS
GSV,51.712778,46.171111,UWSG
GTA,-8.738358,158.202836,AGOK
GTE,-13.972405,136.458553,YGTE
GTF,47.481998,-111.371002,KGTF
GTO,0.637119,122.849998,WAMG
GTR,33.450298,-88.591400,KGTR
GUA,14.582896,-90.527515,MGGT
GUB,28.026100,-114.024002,MMGR
GUC,38.534672,-106.934566,KGUC
GUCY,9.576890,-13.612000,GUCY
GUM,13.485000,144.797282,PGUM
GUP,35.511653,-108.788166,KGUP
GUR,-10.311500,150.334000,AYGN
GUW,47.121318,51.820343,UATG
GUZ,-20.646500,-40.491901,SNGA
GVA,46.238098,6.108950,LSGG
GVAC,16.741400,-22.949400,GVAC
GVBA,16.136499,-22.888901,GVBA
GVMA,15.155900,-23.213699,GVMA
GVNP,14.941126,-23.484728,GVNP
GVR,-18.895882,-41.982869,SBGV
GVSF,14.885000,-24.480000,GVSF
GVSN,16.588852,-24.284132,GVSN
GVSV,16.833363,-25.055308,GVSV
GWD,25.296733,62.498822,OPGW
GWL,26.293301,78.227798,VIGR
GWT,54.913200,8.340470,EDXW
GXF,15.965887,48.788146,OYSY
GXG,-7.754510,15.287700,FNNG
GXH,34.819014,102.622261,ZLXH
GYA,-10.888560,-65.380955,SLGM
GYD,40.472780,50.050931,UBBB
GYE,-2.157420,-79.883598,SEGU
GYM,27.969000,-110.925003,MMGM
GYN,-16.632000,-49.220699,SBGO
GYS,32.390254,105.694571,ZUGU
GYU,36.078889,106.216944,ZLGY
GYY,41.617087,-87.413206,KGYY
GYZ,-28.034548,123.815060,YGRM
GZG,31.757500,99.554167,ZUGZ
GZM,36.027199,14.272800,LMMG
GZO,-8.097780,156.863998,AGGN
GZP,36.298832,32.297017,LTFG
GZT,36.947201,37.478699,LTAJ
HAA,70.486702,22.139700,ENHK
HAAB,8.977890,38.799301,HAAB
HAAM,6.039390,37.590500,HAAM
HAAX,14.146800,38.772800,HAAX
HABC,5.749655,36.560165,HABC
HABD,11.608100,37.321602,HABD
HAC,33.114843,139.785645,RJTH
HAD,56.691101,12.820200,ESMT
HADC,11.109750,39.725911,HADC
HADD,8.554000,34.858002,HADD
HADM,10.321501,37.741887,HADM
HADR,9.623549,41.855027,HADR
HAGM,8.128760,34.563099,HAGM
HAGN,12.519900,37.433998,HAGN
HAGO,5.935130,43.578602,HAGO
HAH,-11.533700,43.271900,FMCH
HAHU,13.830120,36.882370,HAHU
HAJ,52.461102,9.685080,EDDV
HAJJ,9.331907,42.911811,HAJJ
HAJM,7.666090,36.816601,HAJM
HAK,19.934900,110.459000,ZJHK
HAKD,6.732577,44.241339,HAKD
HAL,-19.028500,16.458500,FYHI
HALA,7.100611,38.396455,HALA
HAM,53.630402,9.988230,EDDH
HAMK,13.467400,39.533501,HAMK
HAMT,6.957100,35.554700,HAMT
HAN,21.221201,105.806999,VVNB
HAQ,6.743235,73.167072,VRMH
HAS,27.437901,41.686298,OEHL
HASL,6.077545,44.763736,HASL
HASM,11.787500,40.991500,HASM
HASO,10.018500,34.586300,HASO
HASR,14.075699,38.273592,HASR
HATP,7.202400,35.415000,HATP
HAU,59.345299,5.208360,ENHD
HAV,22.989201,-82.409103,MUHA
HBA,-42.837032,147.513022,YMHB
HBBA,-3.324020,29.318501,HBBA
HBBE,-3.417209,29.911308,HBBE
HBBO,-2.544772,30.094575,HBBO
HBE,30.932490,29.696437,HEAX
HBQ,38.008068,100.645065,ZLHB
HBX,15.361084,75.082096,VOHB
HCGR,8.458474,48.568136,HCGR
HCJ,24.804344,107.710819,ZGHC
HCMF,11.275235,49.139231,HCMF
HCMH,9.514082,44.083469,HCMH
HCMI,10.385035,44.936723,HCMI
HCMM,2.014440,45.304699,HCMM
HCMN,4.766976,45.238800,HCMN
HCMR,6.780830,47.454700,HCMR
HCR,62.188301,-159.774994,PAHC
HCZ,25.753419,112.845404,ZGCZ
HDAM,11.547300,43.159500,HDAM
HDD,25.318100,68.366096,OPKD
HDF,53.878700,14.152300,EDAH
HDG,36.524824,114.424126,ZBHD
HDK,6.630762,73.067815,VRBK
HDM,34.866416,48.560690,OIHH
HDN,40.481201,-107.218002,KHDN
HDO,28.707701,77.358902,VIDX
HDS,-24.361864,31.052921,FAHS
HDY,6.933210,100.392998,VTSS
HEA,34.209999,62.228298,OAHR
HEAL,30.924324,28.461610,HEAL
HEAR,31.055324,33.827964,HEAR
HEAT,27.045962,31.012760,HEAT
HEAX,30.932490,29.696437,HEAX
HEBL,22.375924,31.611734,HEBL
HECA,30.111534,31.396694,HECA
HECP,30.064650,31.839974,HECP
HEGN,27.176776,33.796692,HEGN
HEH,20.747140,96.792029,VYHH
HEI,54.153332,8.901667,EDXB
HEK,50.171621,127.308884,ZYHE
HEL,60.318363,24.963341,EFHK
HELX,25.671018,32.706446,HELX
HEMA,25.555548,34.592450,HEMA
HEMM,31.324313,27.222270,HEMM
HEPS,31.279285,32.240582,HEPS
HER,35.339699,25.180300,LGIR
HESG,26.342515,31.743017,HESG
HESH,27.977272,34.394717,HESH
HESN,23.961075,32.820382,HESN
HESX,30.108179,30.895728,HESX
HET,40.849658,111.824598,ZBHH
HETB,29.594496,34.775752,HETB
HFA,32.810219,35.043719,LLHA
HFE,31.987790,116.976900,ZSOF
HFN,64.295601,-15.227200,BIHN
HFS,60.020100,13.578900,ESOH
HFT,70.679703,23.668600,ENHF
HGA,9.514082,44.083469,HCMH
HGD,-20.815001,144.225006,YHUG
HGH,30.236090,120.428865,ZSHC
HGI,26.966830,93.638792,VEHO
HGL,54.185280,7.915833,EDXH
HGN,19.301300,97.975800,VTCH
HGO,9.387180,-5.556660,DIKO
HGR,39.708771,-77.728014,KHGR
HGU,-5.828212,144.299412,AYMH
